datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-03-02,CZ0724,CZ072,0,0,0
2020-03-02,CZ0801,CZ080,0,0,0
2020-03-02,CZ0802,CZ080,0,0,0
2020-03-02,CZ0803,CZ080,0,0,0
2020-03-02,CZ0804,CZ080,0,0,0
2020-03-02,CZ0805,CZ080,0,0,0
2020-03-02,CZ0806,CZ080,0,0,0
2020-03-03,CZ0100,CZ010,2,0,0
2020-03-03,CZ020A,CZ020,0,0,0
2020-03-03,CZ020B,CZ020,0,0,0
2020-03-03,CZ020C,CZ020,0,0,0
2020-03-03,CZ0201,CZ020,0,0,0
2020-03-03,CZ0202,CZ020,0,0,0
2020-03-03,CZ0203,CZ020,0,0,0
2020-03-03,CZ0204,CZ020,0,0,0
2020-03-03,CZ0205,CZ020,0,0,0
2020-03-03,CZ0206,CZ020,0,0,0
2020-03-03,CZ0207,CZ020,0,0,0
2020-03-03,CZ0208,CZ020,0,0,0
2020-03-03,CZ0209,CZ020,0,0,0
2020-03-03,CZ0311,CZ031,0,0,0
2020-03-03,CZ0312,CZ031,0,0,0
2020-03-03,CZ0313,CZ031,0,0,0
2020-03-03,CZ0314,CZ031,0,0,0
2020-03-03,CZ0315,CZ031,0,0,0
2020-03-03,CZ0316,CZ031,0,0,0
2020-03-03,CZ0317,CZ031,0,0,0
2020-03-03,CZ0321,CZ032,0,0,0
2020-03-03,CZ0322,CZ032,0,0,0
2020-03-03,CZ0323,CZ032,0,0,0
2020-03-03,CZ0324,CZ032,0,0,0
2020-03-03,CZ0325,CZ032,0,0,0
2020-03-03,CZ0326,CZ032,0,0,0
2020-03-03,CZ0327,CZ032,0,0,0
2020-03-03,CZ0411,CZ041,0,0,0
2020-03-03,CZ0412,CZ041,0,0,0
2020-03-03,CZ0413,CZ041,0,0,0
2020-03-03,CZ0421,CZ042,2,0,0
2020-03-03,CZ0422,CZ042,0,0,0
2020-03-03,CZ0423,CZ042,0,0,0
2020-03-03,CZ0424,CZ042,0,0,0
2020-03-03,CZ0425,CZ042,0,0,0
2020-03-03,CZ0426,CZ042,0,0,0
2020-03-03,CZ0427,CZ042,0,0,0
2020-03-03,CZ0511,CZ051,0,0,0
2020-03-03,CZ0512,CZ051,0,0,0
2020-03-03,CZ0513,CZ051,0,0,0
2020-03-03,CZ0514,CZ051,0,0,0
2020-03-03,CZ0521,CZ052,0,0,0
2020-03-03,CZ0522,CZ052,0,0,0
2020-03-03,CZ0523,CZ052,0,0,0
2020-03-03,CZ0524,CZ052,0,0,0
2020-03-03,CZ0525,CZ052,0,0,0
2020-03-03,CZ0531,CZ053,0,0,0
2020-03-03,CZ0532,CZ053,0,0,0
2020-03-03,CZ0533,CZ053,0,0,0
2020-03-03,CZ0534,CZ053,0,0,0
2020-03-03,CZ0631,CZ063,0,0,0
2020-03-03,CZ0632,CZ063,0,0,0
2020-03-03,CZ0633,CZ063,0,0,0
2020-03-03,CZ0634,CZ063,0,0,0
2020-03-03,CZ0635,CZ063,0,0,0
2020-03-03,CZ0641,CZ064,0,0,0
2020-03-03,CZ0642,CZ064,0,0,0
2020-03-03,CZ0643,CZ064,0,0,0
2020-03-03,CZ0644,CZ064,0,0,0
2020-03-03,CZ0645,CZ064,0,0,0
2020-03-03,CZ0646,CZ064,0,0,0
2020-03-03,CZ0647,CZ064,0,0,0
2020-03-03,CZ0711,CZ071,0,0,0
2020-03-03,CZ0712,CZ071,0,0,0
2020-03-03,CZ0713,CZ071,0,0,0
2020-03-03,CZ0714,CZ071,0,0,0
2020-03-03,CZ0715,CZ071,0,0,0
2020-03-03,CZ0721,CZ072,0,0,0
2020-03-03,CZ0722,CZ072,0,0,0
2020-03-03,CZ0723,CZ072,0,0,0
2020-03-03,CZ0724,CZ072,0,0,0
2020-03-03,CZ0801,CZ080,0,0,0
2020-03-03,CZ0802,CZ080,0,0,0
2020-03-03,CZ0803,CZ080,0,0,0
2020-03-03,CZ0804,CZ080,0,0,0
2020-03-03,CZ0805,CZ080,0,0,0
2020-03-03,CZ0806,CZ080,0,0,0
2020-03-04,CZ0100,CZ010,3,0,0
2020-03-04,CZ020A,CZ020,0,0,0
2020-03-04,CZ020B,CZ020,0,0,0
2020-03-04,CZ020C,CZ020,0,0,0
2020-03-04,CZ0201,CZ020,0,0,0
2020-03-04,CZ0202,CZ020,0,0,0
2020-03-04,CZ0203,CZ020,0,0,0
2020-03-04,CZ0204,CZ020,0,0,0
2020-03-04,CZ0205,CZ020,0,0,0
2020-03-04,CZ0206,CZ020,0,0,0
2020-03-04,CZ0207,CZ020,0,0,0
2020-03-04,CZ0208,CZ020,0,0,0
2020-03-04,CZ0209,CZ020,0,0,0
2020-03-04,CZ0311,CZ031,0,0,0
2020-03-04,CZ0312,CZ031,0,0,0
2020-03-04,CZ0313,CZ031,0,0,0
2020-03-04,CZ0314,CZ031,0,0,0
2020-03-04,CZ0315,CZ031,0,0,0
2020-03-04,CZ0316,CZ031,0,0,0
2020-03-04,CZ0317,CZ031,0,0,0
2020-03-04,CZ0321,CZ032,0,0,0
2020-03-04,CZ0322,CZ032,0,0,0
2020-03-04,CZ0323,CZ032,0,0,0
2020-03-04,CZ0324,CZ032,0,0,0
2020-03-04,CZ0325,CZ032,0,0,0
2020-03-04,CZ0326,CZ032,0,0,0
2020-03-04,CZ0327,CZ032,0,0,0
2020-03-04,CZ0411,CZ041,0,0,0
2020-03-04,CZ0412,CZ041,0,0,0
2020-03-04,CZ0413,CZ041,0,0,0
2020-03-04,CZ0421,CZ042,2,0,0
2020-03-04,CZ0422,CZ042,0,0,0
2020-03-04,CZ0423,CZ042,0,0,0
2020-03-04,CZ0424,CZ042,0,0,0
2020-03-04,CZ0425,CZ042,0,0,0
2020-03-04,CZ0426,CZ042,0,0,0
2020-03-04,CZ0427,CZ042,0,0,0
2020-03-04,CZ0511,CZ051,0,0,0
2020-03-04,CZ0512,CZ051,0,0,0
2020-03-04,CZ0513,CZ051,0,0,0
2020-03-04,CZ0514,CZ051,0,0,0
2020-03-04,CZ0521,CZ052,0,0,0
2020-03-04,CZ0522,CZ052,0,0,0
2020-03-04,CZ0523,CZ052,0,0,0
2020-03-04,CZ0524,CZ052,0,0,0
2020-03-04,CZ0525,CZ052,0,0,0
2020-03-04,CZ0531,CZ053,0,0,0
2020-03-04,CZ0532,CZ053,0,0,0
2020-03-04,CZ0533,CZ053,0,0,0
2020-03-04,CZ0534,CZ053,0,0,0
2020-03-04,CZ0631,CZ063,0,0,0
2020-03-04,CZ0632,CZ063,0,0,0
2020-03-04,CZ0633,CZ063,0,0,0
2020-03-04,CZ0634,CZ063,0,0,0
2020-03-04,CZ0635,CZ063,0,0,0
2020-03-04,CZ0641,CZ064,0,0,0
2020-03-04,CZ0642,CZ064,0,0,0
2020-03-04,CZ0643,CZ064,0,0,0
2020-03-04,CZ0644,CZ064,0,0,0
2020-03-04,CZ0645,CZ064,0,0,0
2020-03-04,CZ0646,CZ064,0,0,0
2020-03-04,CZ0647,CZ064,0,0,0
2020-03-04,CZ0711,CZ071,0,0,0
2020-03-04,CZ0712,CZ071,0,0,0
2020-03-04,CZ0713,CZ071,0,0,0
2020-03-04,CZ0714,CZ071,0,0,0
2020-03-04,CZ0715,CZ071,0,0,0
2020-03-04,CZ0721,CZ072,0,0,0
2020-03-04,CZ0722,CZ072,0,0,0
2020-03-04,CZ0723,CZ072,0,0,0
2020-03-04,CZ0724,CZ072,0,0,0
2020-03-04,CZ0801,CZ080,0,0,0
2020-03-04,CZ0802,CZ080,0,0,0
2020-03-04,CZ0803,CZ080,0,0,0
2020-03-04,CZ0804,CZ080,0,0,0
2020-03-04,CZ0805,CZ080,0,0,0
2020-03-04,CZ0806,CZ080,0,0,0
2020-03-05,CZ0100,CZ010,3,0,0
2020-03-05,CZ020A,CZ020,0,0,0
2020-03-05,CZ020B,CZ020,0,0,0
2020-03-05,CZ020C,CZ020,0,0,0
2020-03-05,CZ0201,CZ020,0,0,0
2020-03-05,CZ0202,CZ020,0,0,0
2020-03-05,CZ0203,CZ020,0,0,0
2020-03-05,CZ0204,CZ020,0,0,0
2020-03-05,CZ0205,CZ020,0,0,0
2020-03-05,CZ0206,CZ020,0,0,0
2020-03-05,CZ0207,CZ020,0,0,0
2020-03-05,CZ0208,CZ020,0,0,0
2020-03-05,CZ0209,CZ020,0,0,0
2020-03-05,CZ0311,CZ031,0,0,0
2020-03-05,CZ0312,CZ031,0,0,0
2020-03-05,CZ0313,CZ031,0,0,0
2020-03-05,CZ0314,CZ031,0,0,0
2020-03-05,CZ0315,CZ031,0,0,0
2020-03-05,CZ0316,CZ031,0,0,0
2020-03-05,CZ0317,CZ031,0,0,0
2020-03-05,CZ0321,CZ032,0,0,0
2020-03-05,CZ0322,CZ032,0,0,0
2020-03-05,CZ0323,CZ032,0,0,0
2020-03-05,CZ0324,CZ032,0,0,0
2020-03-05,CZ0325,CZ032,0,0,0
2020-03-05,CZ0326,CZ032,0,0,0
2020-03-05,CZ0327,CZ032,0,0,0
2020-03-05,CZ0411,CZ041,0,0,0
2020-03-05,CZ0412,CZ041,0,0,0
2020-03-05,CZ0413,CZ041,0,0,0
2020-03-05,CZ0421,CZ042,5,0,0
2020-03-05,CZ0422,CZ042,0,0,0
2020-03-05,CZ0423,CZ042,0,0,0
2020-03-05,CZ0424,CZ042,0,0,0
2020-03-05,CZ0425,CZ042,0,0,0
2020-03-05,CZ0426,CZ042,0,0,0
2020-03-05,CZ0427,CZ042,0,0,0
2020-03-05,CZ0511,CZ051,0,0,0
2020-03-05,CZ0512,CZ051,0,0,0
2020-03-05,CZ0513,CZ051,0,0,0
2020-03-05,CZ0514,CZ051,0,0,0
2020-03-05,CZ0521,CZ052,0,0,0
2020-03-05,CZ0522,CZ052,0,0,0
2020-03-05,CZ0523,CZ052,0,0,0
2020-03-05,CZ0524,CZ052,0,0,0
2020-03-05,CZ0525,CZ052,0,0,0
2020-03-05,CZ0531,CZ053,0,0,0
2020-03-05,CZ0532,CZ053,0,0,0
2020-03-05,CZ0533,CZ053,0,0,0
2020-03-05,CZ0534,CZ053,0,0,0
2020-03-05,CZ0631,CZ063,0,0,0
2020-03-05,CZ0632,CZ063,0,0,0
2020-03-05,CZ0633,CZ063,0,0,0
2020-03-05,CZ0634,CZ063,0,0,0
2020-03-05,CZ0635,CZ063,0,0,0
2020-03-05,CZ0641,CZ064,0,0,0
2020-03-05,CZ0642,CZ064,0,0,0
2020-03-05,CZ0643,CZ064,0,0,0
2020-03-05,CZ0644,CZ064,0,0,0
2020-03-05,CZ0645,CZ064,0,0,0
2020-03-05,CZ0646,CZ064,0,0,0
2020-03-05,CZ0647,CZ064,0,0,0
2020-03-05,CZ0711,CZ071,0,0,0
2020-03-05,CZ0712,CZ071,0,0,0
2020-03-05,CZ0713,CZ071,0,0,0
2020-03-05,CZ0714,CZ071,0,0,0
2020-03-05,CZ0715,CZ071,0,0,0
2020-03-05,CZ0721,CZ072,0,0,0
2020-03-05,CZ0722,CZ072,0,0,0
2020-03-05,CZ0723,CZ072,0,0,0
2020-03-05,CZ0724,CZ072,0,0,0
2020-03-05,CZ0801,CZ080,0,0,0
2020-03-05,CZ0802,CZ080,0,0,0
2020-03-05,CZ0803,CZ080,0,0,0
2020-03-05,CZ0804,CZ080,0,0,0
2020-03-05,CZ0805,CZ080,0,0,0
2020-03-05,CZ0806,CZ080,0,0,0
2020-03-06,CZ0100,CZ010,11,0,0
2020-03-06,CZ020A,CZ020,0,0,0
2020-03-06,CZ020B,CZ020,0,0,0
2020-03-06,CZ020C,CZ020,0,0,0
2020-03-06,CZ0201,CZ020,0,0,0
2020-03-06,CZ0202,CZ020,0,0,0
2020-03-06,CZ0203,CZ020,0,0,0
2020-03-06,CZ0204,CZ020,0,0,0
2020-03-06,CZ0205,CZ020,0,0,0
2020-03-06,CZ0206,CZ020,0,0,0
2020-03-06,CZ0207,CZ020,0,0,0
2020-03-06,CZ0208,CZ020,0,0,0
2020-03-06,CZ0209,CZ020,0,0,0
2020-03-06,CZ0311,CZ031,0,0,0
2020-03-06,CZ0312,CZ031,0,0,0
2020-03-06,CZ0313,CZ031,0,0,0
2020-03-06,CZ0314,CZ031,0,0,0
2020-03-06,CZ0315,CZ031,0,0,0
2020-03-06,CZ0316,CZ031,0,0,0
2020-03-06,CZ0317,CZ031,0,0,0
2020-03-06,CZ0321,CZ032,0,0,0
2020-03-06,CZ0322,CZ032,0,0,0
2020-03-06,CZ0323,CZ032,0,0,0
2020-03-06,CZ0324,CZ032,0,0,0
2020-03-06,CZ0325,CZ032,0,0,0
2020-03-06,CZ0326,CZ032,0,0,0
2020-03-06,CZ0327,CZ032,0,0,0
2020-03-06,CZ0411,CZ041,0,0,0
2020-03-06,CZ0412,CZ041,0,0,0
2020-03-06,CZ0413,CZ041,0,0,0
2020-03-06,CZ0421,CZ042,7,0,0
2020-03-06,CZ0422,CZ042,0,0,0
2020-03-06,CZ0423,CZ042,1,0,0
2020-03-06,CZ0424,CZ042,0,0,0
2020-03-06,CZ0425,CZ042,0,0,0
2020-03-06,CZ0426,CZ042,0,0,0
2020-03-06,CZ0427,CZ042,0,0,0
2020-03-06,CZ0511,CZ051,0,0,0
2020-03-06,CZ0512,CZ051,0,0,0
2020-03-06,CZ0513,CZ051,0,0,0
2020-03-06,CZ0514,CZ051,0,0,0
2020-03-06,CZ0521,CZ052,0,0,0
2020-03-06,CZ0522,CZ052,0,0,0
2020-03-06,CZ0523,CZ052,0,0,0
2020-03-06,CZ0524,CZ052,0,0,0
2020-03-06,CZ0525,CZ052,0,0,0
2020-03-06,CZ0531,CZ053,0,0,0
2020-03-06,CZ0532,CZ053,0,0,0
2020-03-06,CZ0533,CZ053,0,0,0
2020-03-06,CZ0534,CZ053,0,0,0
2020-03-06,CZ0631,CZ063,0,0,0
2020-03-06,CZ0632,CZ063,0,0,0
2020-03-06,CZ0633,CZ063,0,0,0
2020-03-06,CZ0634,CZ063,0,0,0
2020-03-06,CZ0635,CZ063,0,0,0
2020-03-06,CZ0641,CZ064,0,0,0
2020-03-06,CZ0642,CZ064,0,0,0
2020-03-06,CZ0643,CZ064,0,0,0
2020-03-06,CZ0644,CZ064,0,0,0
2020-03-06,CZ0645,CZ064,0,0,0
2020-03-06,CZ0646,CZ064,0,0,0
2020-03-06,CZ0647,CZ064,0,0,0
2020-03-06,CZ0711,CZ071,0,0,0
2020-03-06,CZ0712,CZ071,0,0,0
2020-03-06,CZ0713,CZ071,0,0,0
2020-03-06,CZ0714,CZ071,0,0,0
2020-03-06,CZ0715,CZ071,0,0,0
2020-03-06,CZ0721,CZ072,0,0,0
2020-03-06,CZ0722,CZ072,0,0,0
2020-03-06,CZ0723,CZ072,0,0,0
2020-03-06,CZ0724,CZ072,0,0,0
2020-03-06,CZ0801,CZ080,0,0,0
2020-03-06,CZ0802,CZ080,0,0,0
2020-03-06,CZ0803,CZ080,0,0,0
2020-03-06,CZ0804,CZ080,0,0,0
2020-03-06,CZ0805,CZ080,0,0,0
2020-03-06,CZ0806,CZ080,0,0,0
2020-03-07,CZ0100,CZ010,15,0,0
2020-03-07,CZ020A,CZ020,0,0,0
2020-03-07,CZ020B,CZ020,0,0,0
2020-03-07,CZ020C,CZ020,0,0,0
2020-03-07,CZ0201,CZ020,0,0,0
2020-03-07,CZ0202,CZ020,0,0,0
2020-03-07,CZ0203,CZ020,0,0,0
2020-03-07,CZ0204,CZ020,0,0,0
2020-03-07,CZ0205,CZ020,0,0,0
2020-03-07,CZ0206,CZ020,0,0,0
2020-03-07,CZ0207,CZ020,0,0,0
2020-03-07,CZ0208,CZ020,0,0,0
2020-03-07,CZ0209,CZ020,0,0,0
2020-03-07,CZ0311,CZ031,0,0,0
2020-03-07,CZ0312,CZ031,0,0,0
2020-03-07,CZ0313,CZ031,0,0,0
2020-03-07,CZ0314,CZ031,0,0,0
2020-03-07,CZ0315,CZ031,0,0,0
2020-03-07,CZ0316,CZ031,0,0,0
2020-03-07,CZ0317,CZ031,0,0,0
2020-03-07,CZ0321,CZ032,0,0,0
2020-03-07,CZ0322,CZ032,0,0,0
2020-03-07,CZ0323,CZ032,0,0,0
2020-03-07,CZ0324,CZ032,0,0,0
2020-03-07,CZ0325,CZ032,0,0,0
2020-03-07,CZ0326,CZ032,0,0,0
2020-03-07,CZ0327,CZ032,0,0,0
2020-03-07,CZ0411,CZ041,0,0,0
2020-03-07,CZ0412,CZ041,0,0,0
2020-03-07,CZ0413,CZ041,0,0,0
2020-03-07,CZ0421,CZ042,9,0,0
2020-03-07,CZ0422,CZ042,0,0,0
2020-03-07,CZ0423,CZ042,1,0,0
2020-03-07,CZ0424,CZ042,0,0,0
2020-03-07,CZ0425,CZ042,0,0,0
2020-03-07,CZ0426,CZ042,0,0,0
2020-03-07,CZ0427,CZ042,0,0,0
2020-03-07,CZ0511,CZ051,0,0,0
2020-03-07,CZ0512,CZ051,0,0,0
2020-03-07,CZ0513,CZ051,0,0,0
2020-03-07,CZ0514,CZ051,0,0,0
2020-03-07,CZ0521,CZ052,0,0,0
2020-03-07,CZ0522,CZ052,0,0,0
2020-03-07,CZ0523,CZ052,0,0,0
2020-03-07,CZ0524,CZ052,0,0,0
2020-03-07,CZ0525,CZ052,0,0,0
2020-03-07,CZ0531,CZ053,0,0,0
2020-03-07,CZ0532,CZ053,0,0,0
2020-03-07,CZ0533,CZ053,0,0,0
2020-03-07,CZ0534,CZ053,0,0,0
2020-03-07,CZ0631,CZ063,0,0,0
2020-03-07,CZ0632,CZ063,0,0,0
2020-03-07,CZ0633,CZ063,0,0,0
2020-03-07,CZ0634,CZ063,0,0,0
2020-03-07,CZ0635,CZ063,0,0,0
2020-03-07,CZ0641,CZ064,0,0,0
2020-03-07,CZ0642,CZ064,0,0,0
2020-03-07,CZ0643,CZ064,0,0,0
2020-03-07,CZ0644,CZ064,0,0,0
2020-03-07,CZ0645,CZ064,0,0,0
2020-03-07,CZ0646,CZ064,0,0,0
2020-03-07,CZ0647,CZ064,0,0,0
2020-03-07,CZ0711,CZ071,0,0,0
2020-03-07,CZ0712,CZ071,0,0,0
2020-03-07,CZ0713,CZ071,0,0,0
2020-03-07,CZ0714,CZ071,0,0,0
2020-03-07,CZ0715,CZ071,0,0,0
2020-03-07,CZ0721,CZ072,0,0,0
2020-03-07,CZ0722,CZ072,0,0,0
2020-03-07,CZ0723,CZ072,1,0,0
2020-03-07,CZ0724,CZ072,0,0,0
2020-03-07,CZ0801,CZ080,0,0,0
2020-03-07,CZ0802,CZ080,0,0,0
2020-03-07,CZ0803,CZ080,0,0,0
2020-03-07,CZ0804,CZ080,0,0,0
2020-03-07,CZ0805,CZ080,0,0,0
2020-03-07,CZ0806,CZ080,0,0,0
2020-03-08,CZ0100,CZ010,15,0,0
2020-03-08,CZ020A,CZ020,0,0,0
2020-03-08,CZ020B,CZ020,0,0,0
2020-03-08,CZ020C,CZ020,0,0,0
2020-03-08,CZ0201,CZ020,0,0,0
2020-03-08,CZ0202,CZ020,0,0,0
2020-03-08,CZ0203,CZ020,1,0,0
2020-03-08,CZ0204,CZ020,0,0,0
2020-03-08,CZ0205,CZ020,0,0,0
2020-03-08,CZ0206,CZ020,1,0,0
2020-03-08,CZ0207,CZ020,0,0,0
2020-03-08,CZ0208,CZ020,0,0,0
2020-03-08,CZ0209,CZ020,0,0,0
2020-03-08,CZ0311,CZ031,0,0,0
2020-03-08,CZ0312,CZ031,0,0,0
2020-03-08,CZ0313,CZ031,0,0,0
2020-03-08,CZ0314,CZ031,0,0,0
2020-03-08,CZ0315,CZ031,0,0,0
2020-03-08,CZ0316,CZ031,0,0,0
2020-03-08,CZ0317,CZ031,0,0,0
2020-03-08,CZ0321,CZ032,0,0,0
2020-03-08,CZ0322,CZ032,0,0,0
2020-03-08,CZ0323,CZ032,0,0,0
2020-03-08,CZ0324,CZ032,0,0,0
2020-03-08,CZ0325,CZ032,0,0,0
2020-03-08,CZ0326,CZ032,0,0,0
2020-03-08,CZ0327,CZ032,0,0,0
2020-03-08,CZ0411,CZ041,0,0,0
2020-03-08,CZ0412,CZ041,0,0,0
2020-03-08,CZ0413,CZ041,0,0,0
2020-03-08,CZ0421,CZ042,10,0,0
2020-03-08,CZ0422,CZ042,0,0,0
2020-03-08,CZ0423,CZ042,1,0,0
2020-03-08,CZ0424,CZ042,0,0,0
2020-03-08,CZ0425,CZ042,0,0,0
2020-03-08,CZ0426,CZ042,0,0,0
2020-03-08,CZ0427,CZ042,1,0,0
2020-03-08,CZ0511,CZ051,0,0,0
2020-03-08,CZ0512,CZ051,0,0,0
2020-03-08,CZ0513,CZ051,0,0,0
2020-03-08,CZ0514,CZ051,0,0,0
2020-03-08,CZ0521,CZ052,0,0,0
2020-03-08,CZ0522,CZ052,0,0,0
2020-03-08,CZ0523,CZ052,0,0,0
2020-03-08,CZ0524,CZ052,1,0,0
2020-03-08,CZ0525,CZ052,0,0,0
2020-03-08,CZ0531,CZ053,0,0,0
2020-03-08,CZ0532,CZ053,0,0,0
2020-03-08,CZ0533,CZ053,0,0,0
2020-03-08,CZ0534,CZ053,0,0,0
2020-03-08,CZ0631,CZ063,0,0,0
2020-03-08,CZ0632,CZ063,0,0,0
2020-03-08,CZ0633,CZ063,0,0,0
2020-03-08,CZ0634,CZ063,0,0,0
2020-03-08,CZ0635,CZ063,0,0,0
2020-03-08,CZ0641,CZ064,0,0,0
2020-03-08,CZ0642,CZ064,0,0,0
2020-03-08,CZ0643,CZ064,0,0,0
2020-03-08,CZ0644,CZ064,0,0,0
2020-03-08,CZ0645,CZ064,0,0,0
2020-03-08,CZ0646,CZ064,0,0,0
2020-03-08,CZ0647,CZ064,0,0,0
2020-03-08,CZ0711,CZ071,0,0,0
2020-03-08,CZ0712,CZ071,1,0,0
2020-03-08,CZ0713,CZ071,0,0,0
2020-03-08,CZ0714,CZ071,0,0,0
2020-03-08,CZ0715,CZ071,0,0,0
2020-03-08,CZ0721,CZ072,0,0,0
2020-03-08,CZ0722,CZ072,0,0,0
2020-03-08,CZ0723,CZ072,1,0,0
2020-03-08,CZ0724,CZ072,0,0,0
2020-03-08,CZ0801,CZ080,0,0,0
2020-03-08,CZ0802,CZ080,0,0,0
2020-03-08,CZ0803,CZ080,0,0,0
2020-03-08,CZ0804,CZ080,0,0,0
2020-03-08,CZ0805,CZ080,0,0,0
2020-03-08,CZ0806,CZ080,0,0,0
2020-03-09,CZ0100,CZ010,19,0,0
2020-03-09,CZ020A,CZ020,0,0,0
2020-03-09,CZ020B,CZ020,0,0,0
2020-03-09,CZ020C,CZ020,0,0,0
2020-03-09,CZ0201,CZ020,0,0,0
2020-03-09,CZ0202,CZ020,0,0,0
2020-03-09,CZ0203,CZ020,1,0,0
2020-03-09,CZ0204,CZ020,0,0,0
2020-03-09,CZ0205,CZ020,0,0,0
2020-03-09,CZ0206,CZ020,1,0,0
2020-03-09,CZ0207,CZ020,0,0,0
2020-03-09,CZ0208,CZ020,0,0,0
2020-03-09,CZ0209,CZ020,0,0,0
2020-03-09,CZ0311,CZ031,0,0,0
2020-03-09,CZ0312,CZ031,0,0,0
2020-03-09,CZ0313,CZ031,0,0,0
2020-03-09,CZ0314,CZ031,0,0,0
2020-03-09,CZ0315,CZ031,0,0,0
2020-03-09,CZ0316,CZ031,0,0,0
2020-03-09,CZ0317,CZ031,0,0,0
2020-03-09,CZ0321,CZ032,0,0,0
2020-03-09,CZ0322,CZ032,0,0,0
2020-03-09,CZ0323,CZ032,0,0,0
2020-03-09,CZ0324,CZ032,0,0,0
2020-03-09,CZ0325,CZ032,0,0,0
2020-03-09,CZ0326,CZ032,0,0,0
2020-03-09,CZ0327,CZ032,0,0,0
2020-03-09,CZ0411,CZ041,0,0,0
2020-03-09,CZ0412,CZ041,0,0,0
2020-03-09,CZ0413,CZ041,0,0,0
2020-03-09,CZ0421,CZ042,10,0,0
2020-03-09,CZ0422,CZ042,0,0,0
2020-03-09,CZ0423,CZ042,1,0,0
2020-03-09,CZ0424,CZ042,0,0,0
2020-03-09,CZ0425,CZ042,0,0,0
2020-03-09,CZ0426,CZ042,0,0,0
2020-03-09,CZ0427,CZ042,1,0,0
2020-03-09,CZ0511,CZ051,0,0,0
2020-03-09,CZ0512,CZ051,0,0,0
2020-03-09,CZ0513,CZ051,0,0,0
2020-03-09,CZ0514,CZ051,0,0,0
2020-03-09,CZ0521,CZ052,2,0,0
2020-03-09,CZ0522,CZ052,0,0,0
2020-03-09,CZ0523,CZ052,0,0,0
2020-03-09,CZ0524,CZ052,1,0,0
2020-03-09,CZ0525,CZ052,0,0,0
2020-03-09,CZ0531,CZ053,0,0,0
2020-03-09,CZ0532,CZ053,0,0,0
2020-03-09,CZ0533,CZ053,0,0,0
2020-03-09,CZ0534,CZ053,0,0,0
2020-03-09,CZ0631,CZ063,0,0,0
2020-03-09,CZ0632,CZ063,0,0,0
2020-03-09,CZ0633,CZ063,0,0,0
2020-03-09,CZ0634,CZ063,0,0,0
2020-03-09,CZ0635,CZ063,0,0,0
2020-03-09,CZ0641,CZ064,0,0,0
2020-03-09,CZ0642,CZ064,0,0,0
2020-03-09,CZ0643,CZ064,0,0,0
2020-03-09,CZ0644,CZ064,0,0,0
2020-03-09,CZ0645,CZ064,0,0,0
2020-03-09,CZ0646,CZ064,0,0,0
2020-03-09,CZ0647,CZ064,0,0,0
2020-03-09,CZ0711,CZ071,0,0,0
2020-03-09,CZ0712,CZ071,1,0,0
2020-03-09,CZ0713,CZ071,0,0,0
2020-03-09,CZ0714,CZ071,0,0,0
2020-03-09,CZ0715,CZ071,0,0,0
2020-03-09,CZ0721,CZ072,0,0,0
2020-03-09,CZ0722,CZ072,0,0,0
2020-03-09,CZ0723,CZ072,1,0,0
2020-03-09,CZ0724,CZ072,0,0,0
2020-03-09,CZ0801,CZ080,0,0,0
2020-03-09,CZ0802,CZ080,0,0,0
2020-03-09,CZ0803,CZ080,0,0,0
2020-03-09,CZ0804,CZ080,0,0,0
2020-03-09,CZ0805,CZ080,0,0,0
2020-03-09,CZ0806,CZ080,0,0,0
2020-03-10,CZ0100,CZ010,31,0,0
2020-03-10,CZ020A,CZ020,0,0,0
2020-03-10,CZ020B,CZ020,0,0,0
2020-03-10,CZ020C,CZ020,0,0,0
2020-03-10,CZ0201,CZ020,0,0,0
2020-03-10,CZ0202,CZ020,0,0,0
2020-03-10,CZ0203,CZ020,1,0,0
2020-03-10,CZ0204,CZ020,0,0,0
2020-03-10,CZ0205,CZ020,0,0,0
2020-03-10,CZ0206,CZ020,1,0,0
2020-03-10,CZ0207,CZ020,0,0,0
2020-03-10,CZ0208,CZ020,0,0,0
2020-03-10,CZ0209,CZ020,0,0,0
2020-03-10,CZ0311,CZ031,0,0,0
2020-03-10,CZ0312,CZ031,0,0,0
2020-03-10,CZ0313,CZ031,0,0,0
2020-03-10,CZ0314,CZ031,0,0,0
2020-03-10,CZ0315,CZ031,0,0,0
2020-03-10,CZ0316,CZ031,0,0,0
2020-03-10,CZ0317,CZ031,0,0,0
2020-03-10,CZ0321,CZ032,0,0,0
2020-03-10,CZ0322,CZ032,0,0,0
2020-03-10,CZ0323,CZ032,1,0,0
2020-03-10,CZ0324,CZ032,0,0,0
2020-03-10,CZ0325,CZ032,0,0,0
2020-03-10,CZ0326,CZ032,0,0,0
2020-03-10,CZ0327,CZ032,0,0,0
2020-03-10,CZ0411,CZ041,0,0,0
2020-03-10,CZ0412,CZ041,1,0,0
2020-03-10,CZ0413,CZ041,0,0,0
2020-03-10,CZ0421,CZ042,11,0,0
2020-03-10,CZ0422,CZ042,0,0,0
2020-03-10,CZ0423,CZ042,4,0,0
2020-03-10,CZ0424,CZ042,0,0,0
